kernel,ltimes,lplustimes,population,scattering,source,sweep,percent_of_fastest
0,0,1,3,0,0,2,15.005614100274213
0,0,1,3,0,0,3,11.604771940060743
0,0,1,3,0,0,4,6.683309798545335
0,0,1,3,0,1,0,12.253447942946188
0,0,1,3,0,1,1,15.220593362475242
0,0,1,3,0,1,2,14.961361635527732
0,0,1,3,0,1,3,11.774620751531364
0,0,1,3,0,1,4,6.706344816223736
0,0,1,3,0,2,0,12.36578374457819
0,0,1,3,0,2,1,15.185321979800081
0,0,1,3,0,2,2,14.88237164300745
0,0,1,3,0,2,3,11.583799244932054
0,0,1,3,0,2,4,6.634872732687435
0,0,1,3,1,0,0,17.9094439178445
0,0,1,3,1,0,1,25.553260527023202
0,0,1,3,1,0,2,24.80879165392601
0,0,1,3,1,0,3,16.80934965549522
0,0,1,3,1,0,4,8.14699045869881
0,0,1,3,1,1,0,17.804500363965847
0,0,1,3,1,1,1,25.364682442982453
0,0,1,3,1,1,2,25.013286827179588
0,0,1,3,1,1,3,16.89052434653491
0,0,1,3,1,1,4,8.201818999698824
0,0,1,3,1,2,0,17.742371973176173
0,0,1,3,1,2,1,24.88024607918481
0,0,1,3,1,2,2,25.559995311932653
0,0,1,3,1,2,3,16.780110833205413
0,0,1,3,1,2,4,8.102587693264715
0,0,1,3,2,0,0,17.986089055374965
0,0,1,3,2,0,1,26.226081965781873
0,0,1,3,2,0,2,25.45916654737063
0,0,1,3,2,0,3,16.805904238093376
0,0,1,3,2,0,4,8.251853523684638
0,0,1,3,2,1,0,17.979489787478936
0,0,1,3,2,1,1,26.0355737909439
0,0,1,3,2,1,2,25.897083616379096
0,0,1,3,2,1,3,16.722811775984955
0,0,1,3,2,1,4,8.240949331995575
0,0,1,3,2,2,0,17.898196005730483
0,0,1,3,2,2,1,26.519357209131417
0,0,1,3,2,2,2,25.576240927238615
0,0,1,3,2,2,3,16.775104916861135
0,0,1,3,2,2,4,8.226314726518865
0,0,1,3,3,0,0,15.956758738568217
0,0,1,3,3,0,1,21.798375652011362
0,0,1,3,3,0,2,21.74391423892044
0,0,1,3,3,0,3,15.045053657756137
0,0,1,3,3,0,4,7.770163227368063
0,0,1,3,3,1,0,16.10111310389564
0,0,1,3,3,1,1,22.343564703583638
0,0,1,3,3,1,2,21.530811682026496
0,0,1,3,3,1,3,15.314937843273833
0,0,1,3,3,1,4,7.768816270386174
0,0,1,3,3,2,0,16.22484424372595
0,0,1,3,3,2,1,22.061488093434136
0,0,1,3,3,2,2,21.717673217230573
0,0,1,3,3,2,3,15.224194829771333
0,0,1,3,3,2,4,7.805640349509055
0,0,1,3,4,0,0,10.769518166384174
0,0,1,3,4,0,1,13.172212638842316
0,0,1,3,4,0,2,12.923715501988282
0,0,1,3,4,0,3,10.156086442771207
0,0,1,3,4,0,4,6.286036335150165
0,0,1,3,4,1,0,10.7226264051369
0,0,1,3,4,1,1,13.050161088663197
0,0,1,3,4,1,2,12.721749979651916
0,0,1,3,4,1,3,9.928801414436242
0,0,1,3,4,1,4,6.315926871077245
0,0,1,3,4,2,0,10.73549559352058
0,0,1,3,4,2,1,13.13064998148345
0,0,1,3,4,2,2,12.96991448383664
0,0,1,3,4,2,3,9.905337259548674
0,0,1,3,4,2,4,6.271604183878355
0,0,1,3,5,0,0,12.284547454896037
0,0,1,3,5,0,1,15.396399994645028
0,0,1,3,5,0,2,14.95748092105247
0,0,1,3,5,0,3,11.62180642864787
0,0,1,3,5,0,4,6.713057836279515
0,0,1,3,5,1,0,12.278547747119996
0,0,1,3,5,1,1,14.934779768016229
0,0,1,3,5,1,2,15.160510046615391
0,0,1,3,5,1,3,11.442306752533533
0,0,1,3,5,1,4,6.732904097566337
0,0,1,3,5,2,0,12.28543160074421
0,0,1,3,5,2,1,15.43132231834622
0,0,1,3,5,2,2,15.193884191102645
0,0,1,3,5,2,3,11.68536801451888
0,0,1,3,5,2,4,6.705120235211542
0,0,2,0,0,0,0,14.681379379222022
0,0,2,0,0,0,1,18.588922116565495
0,0,2,0,0,0,2,18.171283320656332
0,0,2,0,0,0,3,13.133643675507223
0,0,2,0,0,0,4,7.216354883084545
0,0,2,0,0,1,0,14.644744613260317
0,0,2,0,0,1,1,18.53721621608081
0,0,2,0,0,1,2,18.2687939716776
0,0,2,0,0,1,3,13.30600489027516
0,0,2,0,0,1,4,7.304464349292885
0,0,2,0,0,2,0,14.699752200981095
0,0,2,0,0,2,1,18.53633740878165
0,0,2,0,0,2,2,18.168006272877225
0,0,2,0,0,2,3,13.306735860832404
0,0,2,0,0,2,4,7.339921759868289
0,0,2,0,1,0,0,23.910075673521607
0,0,2,0,1,0,1,35.775818064877825
0,0,2,0,1,0,2,34.92545701880804
0,0,2,0,1,0,3,20.49268565399649
0,0,2,0,1,0,4,9.083916077023929
0,0,2,0,1,1,0,24.037839471145265
0,0,2,0,1,1,1,35.96431401739529
0,0,2,0,1,1,2,34.75221699674094
0,0,2,0,1,1,3,20.48902669463409
0,0,2,0,1,1,4,9.10427894559222
0,0,2,0,1,2,0,23.98325486076941
0,0,2,0,1,2,1,35.890588655517654
0,0,2,0,1,2,2,34.8519369857386
0,0,2,0,1,2,3,20.487014472313586
0,0,2,0,1,2,4,9.057382256453545
0,0,2,0,2,0,0,24.378927580775738
0,0,2,0,2,0,1,37.22920928779403
0,0,2,0,2,0,2,34.485515407750576
0,0,2,0,2,0,3,20.510684777324602
0,0,2,0,2,0,4,9.05814936488104
0,0,2,0,2,1,0,24.365885094877928
0,0,2,0,2,1,1,37.03010194246802
0,0,2,0,2,1,2,35.58617227103436
0,0,2,0,2,1,3,20.68923049579598
0,0,2,0,2,1,4,9.135988694760085
0,0,2,0,2,2,0,24.32609647842204
0,0,2,0,2,2,1,37.37924715453284
0,0,2,0,2,2,2,35.85190470804995
0,0,2,0,2,2,3,20.7791891532511
0,0,2,0,2,2,4,9.11775426461775
0,0,2,0,3,0,0,20.646752071952474
0,0,2,0,3,0,1,29.79608467530083
0,0,2,0,3,0,2,28.624195141871116
0,0,2,0,3,0,3,18.1800180081578
0,0,2,0,3,0,4,8.589223539255952
0,0,2,0,3,1,0,20.608873013412982
0,0,2,0,3,1,1,29.45713198527579
0,0,2,0,3,1,2,28.68663973902544
0,0,2,0,3,1,3,18.092921634289187
0,0,2,0,3,1,4,8.555411223091967
0,0,2,0,3,2,0,20.51857761671239
0,0,2,0,3,2,1,29.458405023886723
0,0,2,0,3,2,2,28.76943652765003
0,0,2,0,3,2,3,18.181956312107346
0,0,2,0,3,2,4,8.609691125516434
0,0,2,0,4,0,0,12.2581947343345
0,0,2,0,4,0,1,14.993228666562688
0,0,2,0,4,0,2,14.825836408953554
0,0,2,0,4,0,3,11.39411608124549
0,0,2,0,4,0,4,6.716898716965983
0,0,2,0,4,1,0,12.451853474405723
0,0,2,0,4,1,1,15.097474102493408
0,0,2,0,4,1,2,14.740312853755873
0,0,2,0,4,1,3,11.34899712892834
0,0,2,0,4,1,4,6.734814476797968
0,0,2,0,4,2,0,12.321462700009766
0,0,2,0,4,2,1,15.081010838650734
0,0,2,0,4,2,2,14.82489600301193
0,0,2,0,4,2,3,11.45111330511787
0,0,2,0,4,2,4,6.750350475742742
0,0,2,0,5,0,0,14.708113190051607
0,0,2,0,5,0,1,18.551675470755303
0,0,2,0,5,0,2,18.212016449630013
0,0,2,0,5,0,3,13.312858765893376
0,0,2,0,5,0,4,7.291937649361309
0,0,2,0,5,1,0,14.619074405657287
0,0,2,0,5,1,1,18.59572260669357
0,0,2,0,5,1,2,18.206139939138897
0,0,2,0,5,1,3,13.32038201342637
0,0,2,0,5,1,4,7.285363431579884
0,0,2,0,5,2,0,14.654432026431897
0,0,2,0,5,2,1,18.55729326694807
0,0,2,0,5,2,2,18.069255435854334
0,0,2,0,5,2,3,13.276815346899326
0,0,2,0,5,2,4,7.263691386530414
0,0,2,1,0,0,0,11.722496390935538
0,0,2,1,0,0,1,14.877345193782348
0,0,2,1,0,0,2,13.834579556001913
0,0,2,1,0,0,3,11.42519916689068
0,0,2,1,0,0,4,6.678956417153564
0,0,2,1,0,1,0,11.94760329127296
0,0,2,1,0,1,1,14.79084838003373
0,0,2,1,0,1,2,14.62484003859196
0,0,2,1,0,1,3,11.35706162319979
0,0,2,1,0,1,4,6.738531749541892
0,0,2,1,0,2,0,12.095271252907354
0,0,2,1,0,2,1,15.13705739014108
0,0,2,1,0,2,2,14.73756966087812
0,0,2,1,0,2,3,11.38443195333484
0,0,2,1,0,2,4,6.707670419009571
0,0,2,1,1,0,0,17.432399391142592
0,0,2,1,1,0,1,24.75145563752008
0,0,2,1,1,0,2,24.138368455647292
0,0,2,1,1,0,3,16.26656705755523
0,0,2,1,1,0,4,8.24934112038732
0,0,2,1,1,1,0,17.513007374671606
0,0,2,1,1,1,1,24.719954091763743
0,0,2,1,1,1,2,23.880840957807973
0,0,2,1,1,1,3,16.441125290571065
0,0,2,1,1,1,4,8.215353453421118
0,0,2,1,1,2,0,17.508276598930337
0,0,2,1,1,2,1,24.562507961624537
0,0,2,1,1,2,2,23.695654905678925
0,0,2,1,1,2,3,16.37214713073934
0,0,2,1,1,2,4,8.237173745870118
0,0,2,1,2,0,0,17.661406717520865
0,0,2,1,2,0,1,25.26840787138664
0,0,2,1,2,0,2,24.421635972884445
0,0,2,1,2,0,3,16.35783981938292
0,0,2,1,2,0,4,8.20877512906353
0,0,2,1,2,1,0,17.926276773541954
0,0,2,1,2,1,1,25.071033501201956
0,0,2,1,2,1,2,24.281306052198033
0,0,2,1,2,1,3,16.596937003396878
0,0,2,1,2,1,4,8.215626130078428
0,0,2,1,2,2,0,17.91927916775799
0,0,2,1,2,2,1,24.850243433728448
0,0,2,1,2,2,2,24.258346184863438
0,0,2,1,2,2,3,16.64802281088075
0,0,2,1,2,2,4,8.295846042159917
0,0,2,1,3,0,0,15.78459874603233
0,0,2,1,3,0,1,21.155704695450975
0,0,2,1,3,0,2,20.986821750694197
0,0,2,1,3,0,3,14.805636160801368
0,0,2,1,3,0,4,7.920397799105145
0,0,2,1,3,1,0,15.88250362836537
0,0,2,1,3,1,1,21.159125473395832
0,0,2,1,3,1,2,21.083736948171644
0,0,2,1,3,1,3,14.79576805827856
0,0,2,1,3,1,4,7.849889528994605
0,0,2,1,3,2,0,15.857621883385887
0,0,2,1,3,2,1,21.24321172693601
0,0,2,1,3,2,2,21.01649587005742
0,0,2,1,3,2,3,14.638268542649216
0,0,2,1,3,2,4,7.780087589984324
0,0,2,1,4,0,0,10.525335809105972
0,0,2,1,4,0,1,12.73613120937929
0,0,2,1,4,0,2,12.592158755635147
0,0,2,1,4,0,3,9.93653491866885
0,0,2,1,4,0,4,6.209208865638002
0,0,2,1,4,1,0,10.52371412217869
0,0,2,1,4,1,1,12.677665884528173
0,0,2,1,4,1,2,12.462551105313722
0,0,2,1,4,1,3,10.09140622555304
0,0,2,1,4,1,4,6.222386047234004
0,0,2,1,4,2,0,10.422135086151451
0,0,2,1,4,2,1,12.705672733968688
0,0,2,1,4,2,2,12.558328781193657
0,0,2,1,4,2,3,9.997409161097947
0,0,2,1,4,2,4,6.213053031585402
0,0,2,1,5,0,0,12.048128169198824
0,0,2,1,5,0,1,15.052790447249677
0,0,2,1,5,0,2,14.91217717280793
0,0,2,1,5,0,3,11.393129270993208
0,0,2,1,5,0,4,6.719037011174733
0,0,2,1,5,1,0,11.951861810755338
0,0,2,1,5,1,1,15.055751288664133
0,0,2,1,5,1,2,14.8931555120149
0,0,2,1,5,1,3,11.373703112447993
0,0,2,1,5,1,4,6.7259693223976855
0,0,2,1,5,2,0,12.02546972455469
0,0,2,1,5,2,1,15.086928414903488
0,0,2,1,5,2,2,14.840554377926397
0,0,2,1,5,2,3,11.515327425941392
0,0,2,1,5,2,4,6.695620081913053
0,0,2,2,0,0,0,12.074887440800625
0,0,2,2,0,0,1,15.233520864240454
0,0,2,2,0,0,2,14.796392257855532
0,0,2,2,0,0,3,11.4306535213521
0,0,2,2,0,0,4,6.679104664553094
0,0,2,2,0,1,0,11.981230811509553
0,0,2,2,0,1,1,14.996119696182356
0,0,2,2,0,1,2,14.792104992340002
0,0,2,2,0,1,3,11.435081642430065
0,0,2,2,0,1,4,6.723207239269578
0,0,2,2,0,2,0,12.022943358898415
0,0,2,2,0,2,1,14.966671438508172
0,0,2,2,0,2,2,14.954561145399653
0,0,2,2,0,2,3,11.405616958451224
0,0,2,2,0,2,4,6.739107902177743
0,0,2,2,1,0,0,17.732680453428433
0,0,2,2,1,0,1,24.633486024048278
0,0,2,2,1,0,2,24.236252805099515
0,0,2,2,1,0,3,16.388828043118718
0,0,2,2,1,0,4,8.216798557573336
0,0,2,2,1,1,0,17.625609693096674
0,0,2,2,1,1,1,24.592067096855164
0,0,2,2,1,1,2,23.994071582386173
0,0,2,2,1,1,3,16.29583051930202
0,0,2,2,1,1,4,8.085499408529836
0,0,2,2,1,2,0,17.69049359649259
0,0,2,2,1,2,1,24.31652404938306
0,0,2,2,1,2,2,24.295465526812535
0,0,2,2,1,2,3,16.3928565943359
0,0,2,2,1,2,4,8.180235656694505
0,0,2,2,2,0,0,17.964176364962267
0,0,2,2,2,0,1,24.934843009289157
0,0,2,2,2,0,2,24.615918091217406
0,0,2,2,2,0,3,16.57874076441287
0,0,2,2,2,0,4,8.231017988199836
0,0,2,2,2,1,0,17.85065828005256
0,0,2,2,2,1,1,25.31872985570395
0,0,2,2,2,1,2,24.776148479996007
0,0,2,2,2,1,3,16.538886442738356
0,0,2,2,2,1,4,8.142944659861742
0,0,2,2,2,2,0,17.84124190090783
0,0,2,2,2,2,1,25.46372074033684
0,0,2,2,2,2,2,24.26701927372244
0,0,2,2,2,2,3,16.384429900046758
0,0,2,2,2,2,4,8.317649497646645
0,0,2,2,3,0,0,15.806692125796255
0,0,2,2,3,0,1,21.128305619282774
0,0,2,2,3,0,2,21.19489785836304
0,0,2,2,3,0,3,14.864356093374672
0,0,2,2,3,0,4,7.791956827071996
0,0,2,2,3,1,0,15.694344415093378
0,0,2,2,3,1,1,21.46350900526981
0,0,2,2,3,1,2,21.12079469147827
0,0,2,2,3,1,3,14.786795189359566
0,0,2,2,3,1,4,7.820127528901467
0,0,2,2,3,2,0,15.576875803913618
0,0,2,2,3,2,1,21.503498843957743
0,0,2,2,3,2,2,20.956047068918945
0,0,2,2,3,2,3,14.914144222790627
0,0,2,2,3,2,4,7.819418323197893
0,0,2,2,4,0,0,10.473620463496111
0,0,2,2,4,0,1,12.671193920493238
0,0,2,2,4,0,2,12.529110491784671
0,0,2,2,4,0,3,9.894414177609256
0,0,2,2,4,0,4,6.24861228524968
0,0,2,2,4,1,0,10.483328409548513
0,0,2,2,4,1,1,12.620079366976213
0,0,2,2,4,1,2,12.715039834199452
0,0,2,2,4,1,3,10.024343783501962
0,0,2,2,4,1,4,6.208713612552589
0,0,2,2,4,2,0,10.489740828229065
0,0,2,2,4,2,1,12.73753565842748
0,0,2,2,4,2,2,12.672200031653489
0,0,2,2,4,2,3,10.036792869144033
0,0,2,2,4,2,4,6.33743136781921
0,0,2,2,5,0,0,11.979150830682334
0,0,2,2,5,0,1,15.17402889534826
0,0,2,2,5,0,2,14.881505155436782
0,0,2,2,5,0,3,11.4355723782817
0,0,2,2,5,0,4,6.7547913272068145
0,0,2,2,5,1,0,11.94818765706114
0,0,2,2,5,1,1,14.9376584779074
0,0,2,2,5,1,2,14.936311520925512
0,0,2,2,5,1,3,11.486578518187985
0,0,2,2,5,1,4,6.7146951281962215
0,0,2,2,5,2,0,12.033749814074765
0,0,2,2,5,2,1,15.025038205531345
0,0,2,2,5,2,2,14.497671694512128
0,0,2,2,5,2,3,11.390173768127761
0,0,2,2,5,2,4,6.762264063852989
0,0,2,3,0,0,0,12.122450216593146
0,0,2,3,0,0,1,15.16978680217054
0,0,2,3,0,0,2,14.962675739900307
0,0,2,3,0,0,3,11.33057584957053
0,0,2,3,0,0,4,6.685742534265067
0,0,2,3,0,1,0,12.165399254065079
0,0,2,3,0,1,1,15.000218059194324
0,0,2,3,0,1,2,14.94275884550346
0,0,2,3,0,1,3,11.425873466696858
0,0,2,3,0,1,4,6.66889325226295
0,0,2,3,0,2,0,12.15126934679896
0,0,2,3,0,2,1,15.050051360948087
0,0,2,3,0,2,2,15.055915551710706
0,0,2,3,0,2,3,11.46878800892901
0,0,2,3,0,2,4,6.699162825169995
0,0,2,3,1,0,0,17.664749470518604
0,0,2,3,1,0,1,24.45214372720902
0,0,2,3,1,0,2,23.963933419916383
0,0,2,3,1,0,3,16.55287754773012
0,0,2,3,1,0,4,8.150892116712509
0,0,2,3,1,1,0,17.529762205421946
0,0,2,3,1,1,1,24.67411238204168
0,0,2,3,1,1,2,24.94510534312374
0,0,2,3,1,1,3,16.250239310725977
0,0,2,3,1,1,4,8.014848229568777
0,0,2,3,1,2,0,17.048742512993
0,0,2,3,1,2,1,24.96004917378562
0,0,2,3,1,2,2,24.93817754913457
0,0,2,3,1,2,3,16.68947459068318
0,0,2,3,1,2,4,8.068647251924403
0,0,2,3,2,0,0,17.53534304242923
0,0,2,3,2,0,1,25.64914908045957
0,0,2,3,2,0,2,25.51163627102187
0,0,2,3,2,0,3,16.493106331658755
0,0,2,3,2,0,4,8.170473503836734
0,0,2,3,2,1,0,17.717753049071202
0,0,2,3,2,1,1,25.893736756805197
0,0,2,3,2,1,2,25.498068143375033
0,0,2,3,2,1,3,16.514924570819673
0,0,2,3,2,1,4,8.091743457587652
0,0,2,3,2,2,0,17.356912308090457
0,0,2,3,2,2,1,25.59170629307337
0,0,2,3,2,2,2,24.95064922094554
0,0,2,3,2,2,3,16.668095755171844
0,0,2,3,2,2,4,8.223162929312766
0,0,2,3,3,0,0,15.829672526011668
0,0,2,3,3,0,1,20.727318989719844
0,0,2,3,3,0,2,21.15768406516217
0,0,2,3,3,0,3,14.942783484960446
0,0,2,3,3,0,4,7.744046224278358
0,0,2,3,3,1,0,16.04980554129889
0,0,2,3,3,1,1,21.563220781115138
0,0,2,3,3,1,2,20.870888998999888
0,0,2,3,3,1,3,14.74192673818844
0,0,2,3,3,1,4,7.713645651591673
0,0,2,3,3,2,0,15.723587343959347
0,0,2,3,3,2,1,21.21374704295717
0,0,2,3,3,2,2,20.9549711459639
0,0,2,3,3,2,3,14.613181468861518
0,0,2,3,3,2,4,7.7192293632022695
0,0,2,3,4,0,0,10.540339185122237
0,0,2,3,4,0,1,12.828438828400392
0,0,2,3,4,0,2,12.590483272560114
0,0,2,3,4,0,3,9.796646865577719
0,0,2,3,4,0,4,6.156228694569538
0,0,2,3,4,1,0,10.705568098408023
0,0,2,3,4,1,1,12.844175228261983
0,0,2,3,4,1,2,12.610925808705991
0,0,2,3,4,1,3,9.850600705854738
0,0,2,3,4,1,4,6.166067229743963
0,0,2,3,4,2,0,10.491200716055474
0,0,2,3,4,2,1,12.802600251174624
0,0,2,3,4,2,2,12.642308263753561
0,0,2,3,4,2,3,9.885139475342188
0,0,2,3,4,2,4,6.269254811654759
0,0,2,3,5,0,0,12.148423078859487
0,0,2,3,5,0,1,14.832164642822738
0,0,2,3,5,0,2,15.001199530897592
0,0,2,3,5,0,3,11.560854161271651
0,0,2,3,5,0,4,6.639052405907457
0,0,2,3,5,1,0,12.178877447693926
0,0,2,3,5,1,1,15.094069750853203
0,0,2,3,5,1,2,14.820111841780522
0,0,2,3,5,1,3,11.346214102261797
0,0,2,3,5,1,4,6.623522977484547
0,0,2,3,5,2,0,11.890948145195063
0,0,2,3,5,2,1,15.092714580718985
0,0,2,3,5,2,2,15.029091396205509
0,0,2,3,5,2,3,11.503647091357275
0,0,2,3,5,2,4,6.7275528181666395
0,0,3,0,0,0,0,10.999248250167364
0,0,3,0,0,0,1,13.35582587230043
0,0,3,0,0,0,2,13.196256642284283
0,0,3,0,0,0,3,10.404223022238014
0,0,3,0,0,0,4,6.32691689020814
0,0,3,0,0,1,0,10.950142223052298
0,0,3,0,0,1,1,13.357517781680121
0,0,3,0,0,1,2,13.251063007773011
0,0,3,0,0,1,3,10.361794287966099
0,0,3,0,0,1,4,6.295131169381237
0,0,3,0,0,2,0,10.8895652967375
0,0,3,0,0,2,1,13.231864764204914
0,0,3,0,0,2,2,13.265542795328328
0,0,3,0,0,2,3,10.452861310327966
0,0,3,0,0,2,4,6.322892445567128
0,0,3,0,1,0,0,15.1090464341244
0,0,3,0,1,0,1,20.440844236498382
0,0,3,0,1,0,2,20.03674482220291
0,0,3,0,1,0,3,14.341720358096728
0,0,3,0,1,0,4,7.629979500793103
0,0,3,0,1,1,0,14.817688961843585
0,0,3,0,1,1,1,20.472440233506493
0,0,3,0,1,1,2,20.126703479658037
0,0,3,0,1,1,3,14.414456035118784
0,0,3,0,1,1,4,7.653409981756124
0,0,3,0,1,2,0,15.23329910912758
0,0,3,0,1,2,1,20.299614975631993
0,0,3,0,1,2,2,19.89919094700357
0,0,3,0,1,2,3,14.378453681886379
0,0,3,0,1,2,4,7.67772009133354
0,0,3,0,2,0,0,15.435605477285582
0,0,3,0,2,0,1,20.952071903191904
0,0,3,0,2,0,2,20.474160888919332
0,0,3,0,2,0,3,14.535460408376004
0,0,3,0,2,0,4,7.6200851161828425
0,0,3,0,2,1,0,15.260574988010852
0,0,3,0,2,1,1,20.686080751877963
0,0,3,0,2,1,2,20.330972791222575
0,0,3,0,2,1,3,14.553438998823303
0,0,3,0,2,1,4,7.627281890910775
0,0,3,0,2,2,0,15.404272301151986
0,0,3,0,2,2,1,20.777176930930594
0,0,3,0,2,2,2,20.27284831219309
0,0,3,0,2,2,3,14.510340481978991
0,0,3,0,2,2,4,7.692067647136366
0,0,3,0,3,0,0,14.206108893423098
0,0,3,0,3,0,1,18.708189408105216
0,0,3,0,3,0,2,18.22126856572817
0,0,3,0,3,0,3,13.383315293144245
0,0,3,0,3,0,4,7.306050719665154
0,0,3,0,3,1,0,14.519296924593325
0,0,3,0,3,1,1,18.414942910788824
0,0,3,0,3,1,2,18.416758017453443
0,0,3,0,3,1,3,13.274158392121024
0,0,3,0,3,1,4,7.346511171981521
0,0,3,0,3,2,0,14.330074108094777
0,0,3,0,3,2,1,18.688173955880426
0,0,3,0,3,2,2,18.292345185979855
0,0,3,0,3,2,3,13.318197314906962
0,0,3,0,3,2,4,7.31419488151419
0,0,3,0,4,0,0,9.787782410269463
0,0,3,0,4,0,1,11.81584502701429
0,0,3,0,4,0,2,11.74269376448441
0,0,3,0,4,0,3,9.412436010303564
0,0,3,0,4,0,4,6.024566113535497
0,0,3,0,4,1,0,10.024929381262991
0,0,3,0,4,1,1,11.729490711458572
0,0,3,0,4,1,2,11.703442698848427
0,0,3,0,4,1,3,9.424205046932828
0,0,3,0,4,1,4,6.026075690933493
0,0,3,0,4,2,0,9.922307685547636
0,0,3,0,4,2,1,11.940050065733965
0,0,3,0,4,2,2,11.725845303797525
0,0,3,0,4,2,3,9.406361973498951
0,0,3,0,4,2,4,5.97449298773374
0,0,3,0,5,0,0,10.858995122455227
0,0,3,0,5,0,1,13.278618133835453
0,0,3,0,5,0,2,13.032736885998078
0,0,3,0,5,0,3,10.428273185544228
0,0,3,0,5,0,4,6.304577526531973
0,0,3,0,5,1,0,10.862204822385245
0,0,3,0,5,1,1,13.365599523571461
0,0,3,0,5,1,2,13.22499856885821
0,0,3,0,5,1,3,10.239108682427213
0,0,3,0,5,1,4,6.283355562230111
0,0,3,0,5,2,0,10.920169144944317
0,0,3,0,5,2,1,13.353173024098291
0,0,3,0,5,2,2,13.264865210261215
0,0,3,0,5,2,3,10.339973174201864
0,0,3,0,5,2,4,6.312250664094965
0,0,3,1,0,0,0,9.45833028420053
0,0,3,1,0,0,1,11.59636865325574
0,0,3,1,0,0,2,11.402603963519477
0,0,3,1,0,0,3,9.279502033289058
0,0,3,1,0,0,4,5.905063104523944
0,0,3,1,0,1,0,9.407712215741771
0,0,3,1,0,1,1,11.527090302706407
0,0,3,1,0,1,2,11.32072869058616
0,0,3,1,0,1,3,9.248785664895335
0,0,3,1,0,1,4,5.902831591036264
0,0,3,1,0,2,0,9.510161024600608
0,0,3,1,0,2,1,11.565385357411339
0,0,3,1,0,2,2,11.393182656483342
0,0,3,1,0,2,3,9.226139950637313
0,0,3,1,0,2,4,5.861600334373858
0,0,3,1,1,0,0,12.413126818545924
0,0,3,1,1,0,1,15.983192769337807
0,0,3,1,1,0,2,16.02514555143228
0,0,3,1,1,0,3,12.176105919440639
0,0,3,1,1,0,4,6.967390007205399
0,0,3,1,1,1,0,12.440461421468342
0,0,3,1,1,1,1,16.11430753311153
0,0,3,1,1,1,2,15.860077615932136
0,0,3,1,1,1,3,12.209194656884472
0,0,3,1,1,1,4,6.970765612812452
0,0,3,1,1,2,0,12.215060490277558
0,0,3,1,1,2,1,16.078592640210626
0,0,3,1,1,2,2,15.88953408675865
0,0,3,1,1,2,3,12.0439185179728
0,0,3,1,1,2,4,6.995653517656184
0,0,3,1,2,0,0,12.886727570476445
0,0,3,1,2,0,1,16.280151611506724
0,0,3,1,2,0,2,16.20847543113506
0,0,3,1,2,0,3,12.214951666009204
0,0,3,1,2,0,4,6.97340696260133
0,0,3,1,2,1,0,12.944268915690595
0,0,3,1,2,1,1,16.555596101150886
0,0,3,1,2,1,2,16.223883304903506
0,0,3,1,2,1,3,12.232443627181034
0,0,3,1,2,1,4,7.015808182812944
0,0,3,1,2,2,0,12.984603706776335
0,0,3,1,2,2,1,16.446562397412595
0,0,3,1,2,2,2,16.212187775987584
0,0,3,1,2,2,3,12.221049110297955
0,0,3,1,2,2,4,7.02986129710479
0,0,3,1,3,0,0,11.940565441042585
0,0,3,1,3,0,1,14.984855357763683
0,0,3,1,3,0,2,14.670435353744168
0,0,3,1,3,0,3,11.192477853029416
0,0,3,1,3,0,4,6.769764314559463
0,0,3,1,3,1,0,11.962251859108628
0,0,3,1,3,1,1,15.011178510976839
0,0,3,1,3,1,2,14.879956976222843
0,0,3,1,3,1,3,11.470754648254093
0,0,3,1,3,1,4,6.764992062398933
0,0,3,1,3,2,0,11.817203071751825
0,0,3,1,3,2,1,15.065533153087493
0,0,3,1,3,2,2,15.009055411099895
0,0,3,1,3,2,3,11.446650278142512
0,0,3,1,3,2,4,6.802322893020488
0,0,3,1,4,0,0,8.720777706679256
0,0,3,1,4,0,1,10.279647570348319
0,0,3,1,4,0,2,10.243234970157102
0,0,3,1,4,0,3,8.459426165115737
0,0,3,1,4,0,4,5.653865483184269
0,0,3,1,4,1,0,8.770002003187853
0,0,3,1,4,1,1,10.335966798495974
0,0,3,1,4,1,2,10.311919509793077
0,0,3,1,4,1,3,8.575680051066096
0,0,3,1,4,1,4,5.615601638458185
0,0,3,1,4,2,0,8.77200395906795
0,0,3,1,4,2,1,10.298466776936449
0,0,3,1,4,2,2,10.289908261552435
0,0,3,1,4,2,3,8.489197199676434
0,0,3,1,4,2,4,5.596170552021573
0,0,3,1,5,0,0,9.470930081187833
0,0,3,1,5,0,1,11.498567256642039
0,0,3,1,5,0,2,11.305099883020072
0,0,3,1,5,0,3,9.214319581805995
0,0,3,1,5,0,4,5.872910255787953
0,0,3,1,5,1,0,9.356660492840062
0,0,3,1,5,1,1,11.37076937443622
0,0,3,1,5,1,2,11.396356629200731
0,0,3,1,5,1,3,9.221911409160933
0,0,3,1,5,1,4,5.902266115498441
0,0,3,1,5,2,0,9.395069710362362
0,0,3,1,5,2,1,11.315630786935799
0,0,3,1,5,2,2,11.404889683812527
0,0,3,1,5,2,3,9.268902138893768
0,0,3,1,5,2,4,5.87316239956444
0,0,3,2,0,0,0,9.517869068060998
0,0,3,2,0,0,1,10.841062115003353
0,0,3,2,0,0,2,11.299650867107665
0,0,3,2,0,0,3,9.099511210665469
0,0,3,2,0,0,4,5.92385069047561
0,0,3,2,0,1,0,9.516498703594971
